delta_pdg,delta_px,delta_py,delta_pz,delta_E,delta_p,Enu,mu_E,wgt
2214,0.5641987150534014,0.06359963350701056,0.6754662115093306,1.5154021599367289,0.8823943032119501,1.147589087486267,0.5502860904251221,1.0
2224,-0.32194481822035936,-0.08796191554477874,0.7551912252558424,1.4830790778878473,0.825650986354808,0.9707137942314148,0.43169526741148695,1.0
2214,-0.11658032534778848,0.004060878316925043,0.8754634432198833,1.5158719284310647,0.8832008284672943,1.1718708276748657,0.3088601825228866,1.0
2224,-0.003952370438388635,-0.02672160450430922,0.5891092304764078,1.3658709129386541,0.5897282007941221,0.6664255857467651,0.15849608509329924,1.0
2214,0.1142990850980603,0.13754542443458279,1.025489219895492,1.612896513964553,1.0409664570767916,1.3046048879623413,0.22536773534871243,1.0
2224,-0.16304818530649495,0.13719723707857356,0.41243102849014235,1.3165603464540363,0.4642274721030328,1.1101610660552979,0.6182319368185393,1.0
2224,-0.19545002563682345,-0.3972588441169083,1.3164928231852597,1.8566078356101035,1.388945159194139,1.4489388465881348,0.33158439820516084,1.0
2224,0.1686932061417616,0.15517608372982927,0.6976786166286935,1.4342651312993149,0.7343653497143239,1.0545183420181274,0.5138406100111294,1.0
2214,-0.2059673103396686,-0.16472123815043851,0.5160781982532088,1.361512514058776,0.5795621847038065,0.8621669411659241,0.3929995344345658,1.0
2224,-0.1940969793566085,-0.03654761139430553,0.43247563535455785,1.320556148169898,0.47544141644299076,0.7900515198707581,0.42585943015488004,1.0
2224,-0.305428424528538,-0.09051047492283434,0.866108601942278,1.5393007434998365,0.9228341015259185,0.8682399988174438,0.2690362432306537,1.0
2214,0.06634965637563195,0.3691417836948102,0.38444012799585625,1.343981452767865,0.5370867205433596,2.534576416015625,2.070040842360688,1.0
2224,-0.10649493764596538,0.06791664773312822,0.5168387583993548,1.3419762087933267,0.5320490061707761,0.9407662153244019,0.4755061020410891,1.0
2214,0.07083559873465986,0.0858577035505673,0.5380654099324612,1.3489727990856089,0.5494575622128267,0.6772387027740479,0.22733232696541936,1.0
2224,0.12893162712564624,-0.045120284346089626,0.71700740132182,1.4319856207668455,0.7299032936512946,0.6631103157997131,0.12991501496251184,1.0
2214,-0.17647547439282865,-0.01566164931977128,0.5408015995415708,1.3570848353689282,0.5690828150527047,0.7386839985847473,0.3208556643900103,1.0
2224,0.2770538972462038,-0.5526956567976387,1.1895824955245489,1.8207585959376098,1.3406483001446339,1.5107007026672363,0.605570829550782,1.0
2214,-0.1817187262804884,0.3076791846132538,0.8722547497608774,1.5512383841968618,0.9426115449142826,1.0852940082550049,0.48901741682541505,1.0
2224,-0.009143737219459408,-0.12308458467756803,0.8430837184024731,1.497947789193912,0.8520701726682659,3.278616189956665,2.5198042139447385,1.0
2224,0.21326596884805596,0.24635072841565464,0.5906010733292921,1.4045656562358826,0.6745225590573939,0.8705865144729614,0.4484896503810923,1.0
2224,0.2532846425732983,0.4484703290618482,0.6315961758030224,1.4771650129560097,0.8149800460755638,3.4187071323394775,2.83596591647455,1.0
2224,0.15099941371846637,0.3226849881939652,0.8482229834215469,1.5376061440283106,0.9200047033323306,1.23686945438385,0.6206145067658403,1.0
2224,-0.18830133674950714,0.28181000862996697,1.033900747136236,1.6436693795634634,1.0880372370992366,1.6551480293273926,0.8406512472452118,1.0
2224,-0.18727898978293042,0.08723271094938455,0.3606549431488918,1.3002226555061345,0.41563800823724506,1.2142661809921265,0.8479470296697752,1.0
2224,-0.03969348477220661,0.10867392143597342,0.44922629241114437,1.316439841286755,0.46388560629437137,0.9340687990188599,0.5090454873502677,1.0
2214,0.14650365772644142,0.13668806892915353,0.43783289734263225,1.322750390629408,0.48150243603771237,0.8940980434417725,0.46256289357172264,1.0
2224,0.15808428908314745,-0.26761010459741447,0.3505718602521708,1.3180783132038212,0.46851514355272533,1.6037120819091797,1.0998349621880479,1.0
2224,0.08146310236465767,0.29086417732530034,0.6063022701305932,1.4059390632113147,0.6773777745567899,1.4363242387771606,0.8959598728705106,1.0
2224,0.02018808133322732,0.14124612215784077,0.40256309928659517,1.303932158725972,0.42710077799012935,0.4150301218032837,0.11719581228220453,1.0
2224,0.4334435725397937,0.03314888850285041,1.3797282018974757,1.9001173886095237,1.4465898141824016,1.740254282951355,0.7309156054248381,1.0
2224,0.5398163551293684,0.12162839017945318,0.7755753191260009,1.5574133164321537,0.9527393338160233,2.6051025390625,1.9501275696441454,1.0
2224,0.23914400146363515,-0.06438748325377135,0.6182389447108114,1.4004924113300048,0.6659992448891602,0.8095816373825073,0.34766175596338106,1.0
2224,-0.16092610186317158,0.8738342543917239,0.9078964585115399,1.7696280665120037,1.2703383383126765,5.26870059967041,4.443520048453048,1.0
2224,0.22470179319779138,0.2588107990140738,0.8323796823781503,1.525828909540174,0.900183237562529,0.933221161365509,0.32579453151666443,1.0
2214,0.32272014750642025,0.10955363263268718,0.7024862658442043,1.4585819297280895,0.7807927034298652,1.302019476890564,0.7516735323211664,1.0
2224,0.023740122699472826,0.23104548300187785,0.36989791757291046,1.3071320048358286,0.43677234123297315,1.3934005498886108,1.055380691434725,1.0
2224,0.2659364142071088,0.14543866723389548,0.652560500362278,1.4267213424355765,0.7195205271298195,0.7394593954086304,0.19960325068810547,1.0
2224,0.02337093591487309,0.049688778843484604,0.25724522505747405,1.259767550464515,0.2630404554500397,1.2537693977355957,1.0036886376671879,1.0
2224,-0.8630523596075397,0.3133604910063817,0.9517065124532543,1.8073802750372814,1.3224218156828171,2.163613796234131,1.3252232440042175,1.0
2224,0.44114965216826807,-0.04852664501354949,0.3985731504975729,1.3688142339930631,0.596513543167308,2.388659715652466,1.9120585623651447,1.0
2224,0.17620774495064,-0.001148771830130721,0.7880231193016938,1.4730427439865006,0.8074843191116958,1.2292171716690063,0.6572529616941069,1.0
2224,-0.5370010462676419,-0.2837300526776342,0.5760723493565187,1.489481862319288,0.8370974962202038,5.58570671081543,5.04322950323898,1.0
