Enu,wgt,mu_px,mu_py,mu_pz,mu_E,mu_p,pi_px,pi_py,pi_pz,pi_E,pi_p,cos_open,open_angle_deg
0.8065075874328613,1.0,-0.02496860983451733,-0.11389007660328906,0.2697727429881382,0.31230713966401,0.2938906495367205,-0.10040581002060942,0.09485105394652558,-0.14043618757210657,0.24141283478814735,0.19697810005289756,-0.7977446618470467,142.9152699350781
1.9672279357910156,1.0,-0.6226615665362748,0.27794335074296594,0.36340953124513187,0.7798656651394787,0.7726748475674885,0.005284294127303635,-0.07539439667898214,0.006143325710727787,0.15883879930860614,0.07582861772312388,-0.3757096732074897,112.06818176155484
0.9853276014328003,1.0,-0.054398094065495874,0.17680654858406802,0.36724859364078116,0.4245648047015915,0.41120704978307526,-0.14410283501805246,0.139053067634076,0.39845792699942695,0.4672792389646341,0.44594854217428226,0.9748078881802029,12.88801079577183
1.0742506980895996,1.0,0.2723577741678498,0.2196740378356089,0.09200930402678477,0.3769153587692591,0.36180264243943727,-0.1628175906587449,-0.2070788101929924,0.14375529201720905,0.3309630951357221,0.3000946274790954,-0.7055733824395193,134.87588537996828
1.1351674795150757,1.0,-0.33664469763732213,-0.19282827202701322,0.505457794709816,0.6458823521146544,0.6371812749705993,-0.06976788874222567,0.22863730111511082,0.08800625178444975,0.2904607701805829,0.25473059124081937,0.14714290172606562,81.53861035725711
0.7302508354187012,1.0,-0.11803885958330784,-0.04803661618461186,0.06978744672219822,0.17965247614825472,0.14529616851864757,0.14197506781601707,0.13341577283517236,0.07865194178435439,0.2522352100104552,0.21010191876567533,-0.5791101966222001,125.38798291840162
0.6489218473434448,1.0,0.08006166825994335,0.17320685995311913,0.03757273453381428,0.22132833763378137,0.1944792982292283,0.013179780462892268,0.037662331763832275,-0.07945928591366402,0.16548631624653568,0.08891533031400385,0.26561508415202223,74.59649560666341
1.5557737350463867,1.0,0.5050433017270695,0.19595640047752905,0.1937443061020873,0.5849517409619949,0.5753299085346326,-0.1124683772297253,-0.10389047118792197,0.0003166417538270627,0.20717685933119195,0.15310932741781771,-0.875235302277083,151.07283581457716
1.1786181926727295,1.0,0.09055674411246302,-0.2881782886182312,0.6354040306209954,0.7114418933859529,0.703552081984404,0.06040279278837149,-0.15142304795855838,0.08943863926639625,0.23250052026505097,0.18594812992745954,0.8097614344225199,35.92737053900631
1.0394909381866455,1.0,-0.06398720082259517,-0.14880289190632212,0.49184024691906436,0.5284955312944489,0.5178257341984868,0.2204379944548197,0.04609341195642296,-0.05267248864047516,0.2701327229060349,0.23128316645322164,-0.3913558839963104,113.03889280343103
0.8171641826629639,1.0,-0.3358063672296036,0.08830127643841511,0.14528825228775988,0.3909421230123821,0.3763930232422335,0.07067000882877855,0.17532440306671743,0.11752983633282366,0.2627278892447103,0.22258966482516826,0.10534146664420854,83.95315973539543
0.643673300743103,1.0,-0.08389655907477145,0.026158924819830304,0.09716158380870603,0.1683072515981779,0.13100876054879823,-0.14821579617417532,-0.22994722687834201,0.13912833434929794,0.337164837584518,0.3069207435208549,0.4958442282059662,60.27456488128081
0.7128219604492188,1.0,-0.1586911694152641,-0.01629547990031367,0.33758792420007094,0.3880439048371697,0.3733818909391274,0.17387647709011192,0.06608408871633661,-0.03892448961187475,0.23578599801150577,0.1900401324938546,-0.5892251718380399,126.102043305074
1.3142560720443726,1.0,0.1421973630708287,-0.41690086952569105,0.11363274656509927,0.46701484105700797,0.4549052936244009,0.058029167508604595,0.17190936220435177,0.02515667849581335,0.23028863729717633,0.183174975278258,-0.7267602608315639,136.61547842855055
1.1111170053482056,1.0,0.38532301501442195,-0.05621445290146306,0.590575331744443,0.715246215425062,0.707398835933361,-0.11888797827359565,-0.1527178751895332,0.09271837937998886,0.2559952803378225,0.21460148800798268,0.11548645587268694,83.36831613517471
0.5689147710800171,1.0,0.15118486640235357,-0.16325328604485173,0.16856985706115132,0.29847668509140984,0.27914923597093483,0.07553897353027561,-0.026932088225343286,0.05110765440863807,0.1688882800473086,0.09509714105764766,0.9203661827431534,23.020325812974107
1.198734164237976,1.0,-0.2949347318817865,-0.06509537458591717,0.6676574494777353,0.7403745061155041,0.7327962702591879,0.15008631928743638,-0.22745873378492204,0.09194508097603224,0.31968275153342174,0.28760611385709356,0.15149536543695877,81.28640487942862
